Unnamed: 0,postal_code,state,city
4256,54531,WI,hazelhurst
4257,49106,MI,bridgman
4258,50169,IA,mitchellville
4259,40741,KY,london
4260,87710,NM,angelfire
4261,65773,MO,wasola
4262,62649,IL,hettick
4263,92582,CA,sanjacinto
4264,61261,IL,lyndon
4265,74937,OK,heavener
4266,8009,NJ,berlin
4267,5448,VT,eastfairfield
4268,33710,FL,saintpetersburg
4269,57274,SD,webster
4270,66935,KS,belleville
4271,22741,VA,stevensburg
4272,53217,WI,milwaukee
4273,37027,TN,brentwood
4274,51063,IA,whiting
4275,74061,OK,ramona
4276,54174,WI,suring
4277,14081,NY,irving
4278,62837,IL,fairfield
4279,24151,VA,rockymount
4280,17044,PA,lewistown
4281,75901,TX,lufkin
4282,70761,LA,norwood
4283,57017,SD,colman
4284,54749,WI,knapp
4285,35111,AL,mccalla
4286,48618,MI,coleman
4287,30732,GA,oakman
4288,33853,FL,lakewales
4289,84067,UT,roy
4290,54655,WI,soldiersgrove
4291,73547,OK,granite
4292,76245,TX,gordonville
4293,13135,NY,phoenix
4294,15005,PA,baden
4295,92071,CA,santee
4296,11758,NY,massapequa
4297,5342,VT,jacksonville
4298,41543,KY,mcandrews
4299,5153,VT,proctorsville
4300,85614,AZ,greenvalley
4301,34135,FL,bonitasprings
4302,64067,MO,lexington
4303,17046,PA,lebanon
4304,18456,PA,prompton
4305,61924,IL,chrisman
4306,27040,NC,pfafftown
4307,29036,SC,chapin
4308,3575,NH,brettonwoods
4309,68368,NE,hallam
4310,35741,AL,brownsboro
4311,91101,CA,pasadena
4312,43533,OH,lyons
4313,3046,NH,dunbarton
4314,31301,GA,allenhurst
4315,95959,CA,nevadacity
4316,37326,TN,ducktown
4317,15676,PA,pleasantunity
4318,40935,KY,flatlick
4319,45808,OH,beaverdam
4320,47330,IN,centerville
4321,7072,NJ,carlstadt
4322,44023,OH,chagrinfalls
4323,17013,PA,carlisle
4324,53222,WI,milwaukee
4325,78605,TX,bertram
4326,83873,ID,wallace
4327,10535,NY,jeffersonvalley
4328,46742,IN,hamilton
4329,83320,ID,carey
4330,12809,NY,argyle
4331,1347,MA,lakepleasant
4332,17222,PA,fayetteville
4333,96124,CA,calpine
4334,56554,MN,lakepark
4335,1803,MA,burlington
4336,62975,IL,pomona
4337,7417,NJ,franklinlakes
4338,65020,MO,camdenton
4339,34461,FL,lecanto
4340,63663,MO,pilotknob
4341,7976,NJ,newvernon
4342,14757,NY,mayville
4343,81054,CO,lasanimas
4344,85616,AZ,huachucacity
4345,60629,IL,chicago
4346,10302,NY,statenisland
4347,8110,NJ,pennsauken
4348,14542,NY,rose
4349,49715,MI,brimley
4350,12967,NY,northlawrence
4351,6023,CT,eastberlin
4352,27007,NC,ararat
4353,53080,WI,saukville
4354,99131,WA,gifford
4355,73840,OK,fargo
4356,10606,NY,whiteplains
4357,88063,NM,sunlandpark
4358,45812,OH,alger
4359,96108,CA,daviscreek
4360,36477,AL,samson
4361,24324,VA,draper
4362,24089,VA,fieldale
4363,78729,TX,austin
4364,64132,MO,kansascity
4365,63026,MO,fenton
4366,30327,GA,atlanta
4367,27924,NC,colerain
4368,6498,CT,westbrook
4369,80759,CO,yuma
4370,45895,OH,wapakoneta
4371,54025,WI,somerset
4372,50135,IA,kellogg
4373,24105,VA,indianvalley
4374,27581,NC,stem
4375,73004,OK,amber
4376,35447,AL,carrollton
4377,89439,NV,verdi
4378,54856,WI,mason
4379,23035,VA,cobbscreek
4380,64063,MO,leessummit
4381,63128,MO,saintlouis
4382,54644,WI,mindoro
4383,36034,AL,glenwood
4384,85532,AZ,claypool
4385,96795,HI,waimanalo
4386,12843,NY,johnsburg
4387,99676,AK,talkeetna
4388,55934,MN,eyota
4389,2740,MA,newbedford
4390,58218,ND,buxton
4391,17747,PA,loganton
4392,30557,GA,martin
4393,46056,IN,markleville
4394,24054,VA,axton
4395,27407,NC,greensboro
4396,32569,FL,maryesther
4397,99181,WA,valley
4398,30092,GA,peachtreecorners
4399,70589,LA,washington
4400,43343,OH,quincy
4401,27523,NC,apex
4402,84525,UT,greenriver
4403,13316,NY,camden
4404,32746,FL,lakemary
4405,32817,FL,orlando
4406,42749,KY,horsecave
4407,46208,IN,indianapolis
4408,75150,TX,mesquite
4409,12068,NY,fonda
4410,4657,ME,meddybemps
4411,35611,AL,athens
4412,22508,VA,locustgrove
4413,15321,PA,cecil
4414,39428,MS,collins
4415,57437,SD,eureka
4416,46721,IN,butler
4417,66510,KS,melvern
4418,42740,KY,glendale
4419,61943,IL,oakland
4420,60941,IL,herscher
4421,13662,NY,massena
4422,91980,CA,tecate
4423,40322,KY,frenchburg
4424,77582,TX,raywood
4425,71433,LA,glenmora
4426,23011,VA,barhamsville
4427,50658,IA,nashua
4428,11957,NY,orient
4429,7076,NJ,scotchplains
4430,51014,IA,cleghorn
4431,84530,UT,lasal
4432,20611,MD,belalton
4433,47909,IN,lafayette
4434,8401,NJ,atlanticcity
4435,55386,MN,victoria
4436,93933,CA,marina
4437,30504,GA,gainesville
4438,77068,TX,houston
4439,78102,TX,beeville
4440,38105,TN,memphis
4441,4257,ME,mexico
4442,96075,CA,paynescreek
4443,62016,IL,carrollton
4444,61064,IL,polo
4445,83636,ID,letha
4446,29481,SC,smoaks
4447,95415,CA,boonville
4448,4530,ME,bath
4449,62844,IL,grayville
4450,51652,IA,sidney
4451,4929,ME,detroit
4452,30173,GA,silvercreek
4453,94133,CA,sanfrancisco
4454,30629,GA,comer
4455,66053,KS,louisburg
4456,32811,FL,orlando
4457,63014,MO,berger
4458,24635,VA,pocahontas
4459,50541,IA,gilmorecity
4460,50635,IA,gladbrook
4461,12531,NY,holmes
4462,44108,OH,cleveland
4463,87734,NM,ocate
4464,24712,WV,athens
4465,26714,WV,delray
4466,15701,PA,indiana
4467,76531,TX,hamilton
4468,6904,CT,stamford
4469,93215,CA,delano
4470,27868,NC,redoak
4471,76887,TX,voca
4472,66762,KS,pittsburg
4473,76118,TX,fortworth
4474,48413,MI,badaxe
4475,73843,OK,gage
4476,49436,MI,mears
4477,67230,KS,wichita
4478,99179,WA,uniontown
4479,72857,AR,plainview
4480,97119,OR,gaston
4481,60544,IL,plainfield
4482,86411,AZ,hackberry
4483,25843,WV,ghent
4484,28730,NC,fairview
4485,72022,AR,bryant
4486,76445,TX,desdemona
4487,75638,TX,daingerfield
4488,81625,CO,craig
4489,34982,FL,fortpierce
4490,40208,KY,louisville
4491,58793,ND,westhope
4492,16156,PA,volant
4493,44116,OH,rockyriver
4494,98670,WA,wahkiacus
4495,1826,MA,dracut
4496,26151,WV,mountzion
4497,66716,KS,bronson
4498,99611,AK,kenai
4499,7107,NJ,newark
4500,80726,CO,crook
4501,1965,MA,pridescrossing
4502,31408,GA,savannah
4503,60439,IL,lemont
4504,97049,OR,rhododendron
4505,52565,IA,keosauqua
4506,67560,KS,nesscity
4507,15345,PA,marianna
4508,76070,TX,nemo
4509,35633,AL,florence
4510,15828,PA,clarington
4511,74017,OK,claremore
4512,28560,NC,newbern
4513,61865,IL,potomac
4514,70582,LA,saintmartinville
4515,36612,AL,mobile
4516,61852,IL,longview
4517,17519,PA,eastearl
4518,80132,CO,monument
4519,4224,ME,dixfield
4520,32927,FL,cocoa
4521,12790,NY,wurtsboro
4522,58455,ND,kensal
4523,16650,PA,hopewell
4524,72460,AR,ravendensprings
4525,10032,NY,newyork
4526,29598,SC,northmyrtlebeach
4527,62347,IL,liberty
4528,68520,NE,lincoln
4529,47303,IN,muncie
4530,52205,IA,anamosa
4531,25103,WV,hansford
4532,28376,NC,raeford
4533,93110,CA,santabarbara
4534,62897,IL,whittington
4535,75478,TX,saltillo
4536,53059,WI,neosho
4537,17566,PA,quarryville
4538,63853,MO,holland
4539,36043,AL,hopehull
4540,3598,NH,whitefield
4541,30337,GA,atlanta
4542,5465,VT,jericho
4543,50849,IA,greenfield
4544,44235,OH,homerville
4545,49305,MI,barryton
4546,20009,DC,washington
4547,66030,KS,gardner
4548,24149,VA,riner
4549,12932,NY,elizabethtown
4550,48139,MI,hamburg
4551,11377,NY,woodside
4552,91701,CA,ranchocucamonga
4553,75411,TX,arthurcity
4554,21076,MD,hanover
4555,68801,NE,grandisland
4556,55398,MN,zimmerman
4557,49403,MI,conklin
4558,32534,FL,pensacola
4559,85533,AZ,clifton
4560,67351,KS,liberty
4561,5837,VT,easthaven
4562,66079,KS,rantoul
4563,52746,IA,donahue
4564,71764,AR,stephens
4565,45710,OH,albany
4566,4631,ME,eastport
4567,4419,ME,carmel
4568,11235,NY,brooklyn
4569,33030,FL,homestead
4570,10704,NY,yonkers
4571,99026,WA,ninemilefalls
4572,57569,SD,reliance
4573,37115,TN,madison
4574,29546,SC,gresham
4575,98349,WA,lakebay
4576,83803,ID,bayview
4577,60460,IL,odell
4578,39553,MS,gautier
4579,83809,ID,careywood
4580,14028,NY,burt
4581,24319,VA,chilhowie
4582,46526,IN,goshen
4583,25161,WV,powellton
4584,34677,FL,oldsmar
4585,46150,IN,manilla
4586,53571,WI,morrisonville
4587,25241,WV,evans
4588,32312,FL,tallahassee
4589,91403,CA,shermanoaks
4590,62839,IL,flora
4591,54630,WI,galesville
4592,5071,VT,southwoodstock
4593,62346,IL,laprairie
4594,13833,NY,portcrane
4595,47713,IN,evansville
4596,33585,FL,sumterville
4597,47424,IN,bloomfield
4598,70706,LA,denhamsprings
4599,57068,SD,valleysprings
4600,91340,CA,sanfernando
4601,44850,OH,newhaven
4602,30534,GA,dawsonville
4603,85298,AZ,gilbert
4604,18248,PA,sheppton
4605,92322,CA,cedarpinespark
4606,55025,MN,forestlake
4607,97720,OR,burns
4608,73660,OK,reydon
4609,92592,CA,temecula
4610,27970,NC,roper
4611,77866,TX,millican
4612,70631,LA,cameron
4613,31305,GA,darien
4614,60626,IL,chicago
4615,1906,MA,saugus
4616,56438,MN,browerville
4617,15444,PA,hiller
4618,8080,NJ,sewell
4619,29137,SC,salley
4620,77573,TX,leaguecity
4621,12884,NY,victorymills
4622,16735,PA,kane
4623,15137,PA,northversailles
4624,25813,WV,beaver
4625,76550,TX,lampasas
4626,15955,PA,sidman
4627,44065,OH,newbury
4628,78027,TX,kendalia
4629,97754,OR,prineville
4630,62028,IL,elsah
4631,31093,GA,warnerrobins
4632,32442,FL,grandridge
4633,60928,IL,crescentcity
4634,37421,TN,chattanooga
4635,68378,NE,johnson
4636,70592,LA,youngsville
4637,29593,SC,societyhill
4638,49866,MI,negaunee
4639,2873,RI,rockville
4640,33810,FL,lakeland
4641,30189,GA,woodstock
4642,72834,AR,dardanelle
4643,26424,WV,rosemont
4644,34714,FL,clermont
4645,56359,MN,onamia
4646,43016,OH,dublin
4647,62418,IL,brownstown
4648,81221,CO,coalcreek
4649,61874,IL,savoy
4650,75555,TX,bivins
4651,97920,OR,westfall
4652,43567,OH,wauseon
4653,79605,TX,abilene
4654,37938,TN,knoxville
4655,47872,IN,rockville
4656,4276,ME,rumford
4657,18350,PA,poconopines
4658,10536,NY,katonah
4659,77077,TX,houston
4660,67645,KS,lenora
4661,56560,MN,moorhead
4662,31701,GA,albany
4663,49070,MI,martin
4664,37681,TN,limestone
4665,85352,AZ,tacna
4666,41144,KY,greenup
4667,23321,VA,chesapeake
4668,19525,PA,gilbertsville
4669,48634,MI,linwood
4670,48461,MI,northbranch
4671,28270,NC,charlotte
4672,45804,OH,lima
4673,33409,FL,westpalmbeach
4674,75203,TX,dallas
4675,77504,TX,pasadena
4676,74048,OK,nowata
4677,79927,TX,elpaso
4678,60604,IL,chicago
4679,25625,WV,holden
4680,18960,PA,sellersville
4681,83845,ID,moyiesprings
4682,64776,MO,osceola
4683,85536,AZ,fortthomas
4684,27932,NC,edenton
4685,26273,WV,huttonsville
4686,63549,MO,laplata
4687,54727,WI,cadott
4688,43067,OH,raymond
4689,84714,UT,beryl
4690,21153,MD,stevenson
4691,45236,OH,cincinnati
4692,60637,IL,chicago
4693,33145,FL,miami
4694,70442,LA,husser
4695,48819,MI,dansville
4696,29841,SC,northaugusta
4697,96057,CA,mccloud
4698,72321,AR,burdette
4699,4943,ME,hartland
4700,25868,WV,lookout
4701,33139,FL,miamibeach
4702,5772,VT,stockbridge
4703,97484,OR,tiller
4704,75789,TX,troup
4705,80211,CO,denver
4706,54970,WI,redgranite
4707,79087,TX,texline
4708,29014,SC,blackstock
4709,71071,LA,sarepta
4710,32114,FL,daytonabeach
4711,95254,CA,wallace
4712,35114,AL,alabaster
4713,24482,VA,verona
4714,23112,VA,midlothian
4715,81006,CO,pueblo
4716,76380,TX,seymour
4717,79762,TX,odessa
4718,15027,PA,conway
4719,24656,VA,vansant
4720,22958,VA,nellysford
4721,55375,MN,saintbonifacius
4722,70819,LA,batonrouge
4723,43215,OH,columbus
4724,43611,OH,toledo
4725,35176,AL,vandiver
4726,41017,KY,fortmitchell
4727,56556,MN,mcintosh
4728,55009,MN,cannonfalls
4729,84526,UT,helper
4730,35653,AL,russellville
4731,42370,KY,rosine
4732,67546,KS,inman
4733,31638,GA,morven
4734,30213,GA,fairburn
4735,11420,NY,southozonepark
4736,45877,OH,pandora
4737,15954,PA,seward
4738,12997,NY,wilmington
4739,74106,OK,tulsa
4740,61041,IL,hanover
4741,31806,GA,ellaville
4742,80444,CO,georgetown
4743,97918,OR,vale
4744,74881,OK,wellston
4745,79706,TX,midland
4746,50155,IA,macksburg
4747,79855,TX,vanhorn
4748,93927,CA,greenfield
4749,76567,TX,rockdale
4750,60958,IL,pembroketownship
4751,28334,NC,dunn
4752,1952,MA,salisbury
4753,68102,NE,omaha
4754,66701,KS,fortscott
4755,39501,MS,gulfport
4756,52347,IA,victor
4757,8106,NJ,audubon
4758,28009,NC,badin
4759,1083,MA,warren
4760,90732,CA,sanpedro
4761,35810,AL,huntsville
4762,54451,WI,medford
4763,44121,OH,cleveland
4764,60136,IL,gilberts
4765,77521,TX,baytown
4766,55425,MN,minneapolis
4767,4270,ME,oxford
4768,64701,MO,harrisonville
4769,32162,FL,thevillages
4770,19106,PA,philadelphia
4771,26680,WV,nallen
4772,45822,OH,celina
4773,98256,WA,index
4774,3870,NH,rye
4775,77482,TX,vanvleck
4776,76354,TX,burkburnett
4777,50001,IA,ackworth
4778,70774,LA,saintamant
4779,67437,KS,downs
4780,80530,CO,frederick
4781,84330,UT,plymouth
4782,37803,TN,maryville
4783,97886,OR,weston
4784,62859,IL,mcleansboro
4785,64070,MO,lonejack
4786,19968,DE,milton
4787,73639,OK,custercity
4788,95525,CA,bluelake
4789,72342,AR,helena
4790,99323,WA,burbank
4791,75855,TX,oakwood
4792,28782,NC,tryon
4793,17313,PA,dallastown
4794,56147,MN,kenneth
4795,18636,PA,noxen
4796,61602,IL,peoria
4797,85356,AZ,wellton
4798,37048,TN,cottontown
4799,38030,TN,finley
4800,73003,OK,edmond
4801,35756,AL,madison
4802,7719,NJ,belmar
4803,16943,PA,sabinsville
4804,61616,IL,peoriaheights
4805,28379,NC,rockingham
4806,44481,OH,warren
4807,24483,VA,vesuvius
4808,96713,HI,hana
4809,74116,OK,tulsa
4810,21208,MD,pikesville
4811,62478,IL,westyork
4812,44730,OH,eastcanton
4813,93669,CA,wishon
4814,2170,MA,quincy
4815,99556,AK,anchorpoint
4816,49028,MI,bronson
4817,83629,ID,horseshoebend
4818,50263,IA,waukee
4819,13074,NY,hannibal
4820,36089,AL,unionsprings
4821,89704,NV,washoevalley
4822,5770,VT,shoreham
4823,23430,VA,smithfield
4824,37188,TN,whitehouse
4825,25571,WV,westhamlin
4826,5478,VT,saintalbans
4827,38575,TN,moss
4828,28626,NC,fleetwood
4829,95548,CA,klamath
4830,30179,GA,temple
4831,86314,AZ,prescottvalley
4832,14502,NY,macedon
4833,93433,CA,groverbeach
4834,75495,TX,vanalstyne
4835,33135,FL,miami
4836,76208,TX,denton
4837,35640,AL,hartselle
4838,30528,GA,cleveland
4839,43548,OH,newbavaria
4840,68428,NE,raymond
4841,78636,TX,johnsoncity
4842,27893,NC,wilson
4843,13310,NY,bouckville
4844,18072,PA,penargyl
4845,44874,OH,savannah
4846,35098,AL,logan
4847,4861,ME,thomaston
4848,62214,IL,addieville
4849,23220,VA,richmond
4850,95246,CA,mountainranch
4851,15687,PA,stahlstown
4852,89158,NV,lasvegas
4853,30710,GA,cohutta
4854,47042,IN,versailles
4855,95365,CA,planada
4856,13120,NY,nedrow
4857,99654,AK,wasilla
4858,49682,MI,suttonsbay
4859,81154,CO,southfork
4860,44688,OH,waynesburg
4861,5832,VT,eastburke
4862,76476,TX,tolar
4863,62277,IL,prairiedurocher
4864,65706,MO,marshfield
4865,10018,NY,newyork
4866,47590,IN,velpen
4867,50067,IA,decatur
4868,23092,VA,locusthill
4869,41169,KY,russell
4870,66106,KS,kansascity
4871,27712,NC,durham
4872,30224,GA,griffin
4873,92394,CA,victorville
4874,73842,OK,freedom
4875,13209,NY,syracuse
4876,3032,NH,auburn
4877,96771,HI,mountainview
4878,35060,AL,docena
4879,47124,IN,greenville
4880,93529,CA,junelake
4881,98644,WA,seaview
4882,72845,AR,knoxville
4883,35223,AL,birmingham
4884,4537,ME,boothbay
4885,3229,NH,contoocook
4886,56152,MN,lamberton
4887,67638,KS,gaylord
4888,50021,IA,ankeny
4889,92536,CA,aguanga
4890,56009,MN,alden
4891,61080,IL,southbeloit
4892,79529,TX,knoxcity
4893,62221,IL,belleville
4894,44618,OH,dalton
4895,43739,OH,glenford
4896,66423,KS,eskridge
4897,41602,KY,auxier
4898,66871,KS,waverly
4899,39664,MS,smithdale
4900,88029,NM,columbus
4901,20617,MD,bryantown
4902,76258,TX,pilotpoint
4903,52777,IA,wheatland
4904,16932,PA,mainesburg
4905,3276,NH,tilton
4906,77480,TX,sweeny
4907,47227,IN,commiskey
4908,54545,WI,manitowishwaters
4909,48755,MI,pigeon
4910,47304,IN,muncie
4911,77023,TX,houston
4912,87565,NM,sanjose
4913,63037,MO,gerald
4914,25040,WV,charltonheights
4915,60548,IL,sandwich
4916,63785,MO,whitewater
4917,90503,CA,torrance
4918,95125,CA,sanjose
4919,80117,CO,kiowa
4920,3456,NH,marlow
4921,63104,MO,saintlouis
4922,58341,ND,harvey
4923,80113,CO,englewood
4924,34112,FL,naples
4925,79401,TX,lubbock
4926,95818,CA,sacramento
4927,23032,VA,churchview
4928,78222,TX,sanantonio
4929,28585,NC,trenton
4930,6040,CT,manchester
4931,23357,VA,greenbush
4932,48390,MI,walledlake
4933,18463,PA,sterling
4934,3868,NH,rochester
4935,6255,CT,northgrosvenordale
4936,32693,FL,trenton
4937,49621,MI,cedar
4938,7082,NJ,towaco
4939,51639,IA,farragut
4940,24161,VA,sandylevel
4941,44039,OH,northridgeville
4942,91326,CA,porterranch
4943,56091,MN,waldorf
4944,4776,ME,sherman
4945,13839,NY,sidneycenter
4946,92026,CA,escondido
4947,24602,VA,bandy
4948,48219,MI,detroit
4949,3446,NH,swanzey
4950,54014,WI,hagercity
4951,48754,MI,owendale
4952,17045,PA,liverpool
4953,75762,TX,flint
4954,67525,KS,claflin
4955,18618,PA,harveyslake
4956,24256,VA,haysi
4957,70583,LA,scott
4958,44145,OH,westlake
4959,54449,WI,marshfield
4960,32501,FL,pensacola
4961,3816,NH,centertuftonboro
4962,68466,NE,wymore
4963,27455,NC,greensboro
4964,7026,NJ,garfield
4965,66083,KS,springhill
4966,38008,TN,bolivar
4967,52064,IA,miles
4968,45640,OH,jackson
4969,54540,WI,lando'lakes
4970,80538,CO,loveland
4971,40601,KY,frankfort
4972,77027,TX,houston
4973,25570,WV,wayne
4974,54610,WI,alma
4975,92345,CA,hesperia
4976,27837,NC,grimesland
4977,23070,VA,hardyville
4978,56467,MN,nevis
4979,12035,NY,centralbridge
4980,58031,ND,fingal
4981,48062,MI,richmond
4982,80926,CO,coloradosprings
4983,66092,KS,wellsville
4984,68524,NE,lincoln
4985,56601,MN,bemidji
4986,78251,TX,sanantonio
4987,57348,SD,hitchcock
4988,44647,OH,massillon
4989,82923,WY,boulder
4990,32323,FL,lanarkvillage
4991,45711,OH,amesville
4992,3601,NH,acworth
4993,56369,MN,rockville
4994,48601,MI,saginaw
4995,98675,WA,yacolt
4996,78237,TX,sanantonio
4997,70071,LA,lutcher
4998,15065,PA,natronaheights
4999,79044,TX,hartley
5000,87104,NM,albuquerque
5001,15935,PA,hollsopple
5002,20005,DC,washington
5003,16695,PA,woodbury
5004,11211,NY,brooklyn
5005,35079,AL,hayden
5006,27572,NC,rougemont
5007,8270,NJ,woodbine
5008,55409,MN,minneapolis
5009,2886,RI,warwick
5010,98376,WA,quilcene
5011,93536,CA,lancaster
5012,15963,PA,windber
5013,3466,NH,westchesterfield
5014,47344,IN,greensboro
5015,12180,NY,troy
5016,22663,VA,whitepost
5017,49653,MI,lakeleelanau
5018,40701,KY,corbin
5019,1568,MA,upton
5020,11507,NY,albertson
5021,73455,OK,ravia
5022,93562,CA,trona
5023,89815,NV,springcreek
5024,62931,IL,elizabethtown
5025,10034,NY,newyork
5026,46123,IN,avon
5027,68748,NE,madison
5028,61533,IL,glasford
5029,41636,KY,hihat
5030,48466,MI,peck
5031,29827,SC,fairfax
5032,81122,CO,bayfield
5033,11372,NY,jacksonheights
5034,28386,NC,shannon
5035,43410,OH,clyde
5036,49916,MI,chassell
5037,36401,AL,evergreen
5038,28214,NC,charlotte
5039,38011,TN,brighton
5040,3592,NH,pittsburg
5041,78631,TX,harper
5042,45103,OH,batavia
5043,36611,AL,mobile
5044,49837,MI,gladstone
5045,52211,IA,brooklyn
5046,36511,AL,bonsecour
5047,4679,ME,southwestharbor
5048,59937,MT,whitefish
5049,33711,FL,saintpetersburg
5050,11575,NY,roosevelt
5051,7057,NJ,wallington
5052,73069,OK,norman
5053,27844,NC,hollister
5054,29510,SC,andrews
5055,39425,MS,brooklyn
5056,86327,AZ,dewey
5057,31801,GA,boxsprings
5058,2779,MA,berkley
5059,38614,MS,clarksdale
5060,99754,AK,koyukuk
5061,19426,PA,collegeville
5062,54007,WI,deerpark
5063,44215,OH,chippewalake
5064,84040,UT,layton
5065,21161,MD,whitehall
5066,2561,MA,sagamore
5067,47373,IN,redkey
5068,77878,TX,snook
5069,30753,GA,trion
5070,98585,WA,silvercreek
5071,79033,TX,farnsworth
5072,76825,TX,brady
5073,65624,MO,capefair
5074,78602,TX,bastrop
5075,94107,CA,sanfrancisco
5076,95554,CA,myersflat
5077,24121,VA,moneta
5078,25508,WV,chapmanville
5079,14718,NY,cassadaga
5080,97004,OR,beavercreek
5081,55422,MN,minneapolis
5082,52231,IA,harper
5083,49525,MI,grandrapids
5084,92257,CA,niland
5085,37659,TN,jonesborough
5086,49338,MI,paris
5087,30233,GA,jackson
5088,6249,CT,lebanon
5089,32640,FL,hawthorne
5090,92254,CA,mecca
5091,78205,TX,sanantonio
5092,80512,CO,bellvue
5093,72411,AR,bay
5094,76116,TX,fortworth
5095,75052,TX,grandprairie
5096,4348,ME,jefferson
5097,66773,KS,scammon
5098,68420,NE,pawneecity
5099,92860,CA,norco
5100,7114,NJ,newark
5101,34120,FL,naples
5102,57501,SD,pierre
5103,78704,TX,austin
5104,4493,ME,westenfield
5105,94602,CA,oakland
5106,1103,MA,springfield
5107,81507,CO,grandjunction
5108,36603,AL,mobile
5109,43065,OH,powell
5110,6810,CT,danbury
5111,72543,AR,hebersprings
5112,37046,TN,collegegrove
5113,49017,MI,battlecreek
5114,61764,IL,pontiac
5115,44084,OH,rockcreek
5116,57045,SD,menno
5117,11934,NY,centermoriches
5118,45347,OH,newparis
5119,21133,MD,randallstown
5120,64461,MO,hopkins
5121,12975,NY,portkent
5122,13676,NY,potsdam
5123,25422,WV,greatcacapon
5124,83530,ID,grangeville
5125,46407,IN,gary
5126,16426,PA,mckean
5127,55796,MN,winton
5128,19087,PA,wayne
5129,22066,VA,greatfalls
5130,45217,OH,cincinnati
5131,21767,MD,maugansville
5132,23310,VA,capecharles
5133,25981,WV,quinwood
5134,11596,NY,willistonpark
5135,64018,MO,camdenpoint
5136,46106,IN,bargersville
5137,56534,MN,erhard
5138,13639,NY,fine
5139,64490,MO,stewartsville
5140,46391,IN,westville
5141,49911,MI,bessemer
5142,99152,WA,metaline
5143,1845,MA,northandover
5144,89316,NV,eureka
5145,55926,MN,dexter
5146,62627,IL,chandlerville
5147,60963,IL,rossville
5148,91914,CA,chulavista
5149,29935,SC,portroyal
5150,37715,TN,clairfield
5151,99166,WA,republic
5152,25818,WV,bradley
5153,32222,FL,jacksonville
5154,45322,OH,englewood
5155,49348,MI,wayland
5156,71450,LA,marthaville
5157,93591,CA,palmdale
5158,70390,LA,napoleonville
5159,84044,UT,magna
5160,50243,IA,sheldahl
5161,97876,OR,summerville
5162,25420,WV,gerrardstown
5163,48033,MI,southfield
5164,33983,FL,puntagorda
5165,43009,OH,cable
5166,41554,KY,phyllis
5167,97021,OR,dufur
5168,28166,NC,troutman
5169,98260,WA,langley
5170,50533,IA,eaglegrove
5171,97205,OR,portland
5172,77471,TX,rosenberg
5173,14624,NY,rochester
5174,90301,CA,inglewood
5175,24945,WV,greenville
