,postal_code,state,city
9702,55906,mn,rochester
9703,18104,pa,allentown
9704,92324,ca,colton
9705,61031,il,franklingrove
9706,5821,vt,barnet
9707,41567,ky,stone
9708,59479,mt,stanford
9709,30308,ga,atlanta
9710,43549,oh,ney
9711,52003,ia,dubuque
9712,6455,ct,middlefield
9713,32504,fl,pensacola
9714,52202,ia,alburnett
9715,85257,az,scottsdale
9716,49279,mi,sandcreek
9717,77538,tx,devers
9718,56686,mn,williams
9719,71282,la,tallulah
9720,66512,ks,meriden
9721,45801,oh,lima
9722,29650,sc,greer
9723,93436,ca,lompoc
9724,76209,tx,denton
9725,64857,mo,purcell
9726,46532,in,hamlet
9727,73084,ok,spencer
9728,38841,ms,ecru
9729,47355,in,lynn
9730,2539,ma,edgartown
9731,56253,mn,lakelillian
9732,10028,ny,newyork
9733,47446,in,mitchell
9734,78758,tx,austin
9735,15116,pa,glenshaw
9736,53968,wi,wonewoc
9737,94579,ca,sanleandro
9738,32456,fl,portsaintjoe
9739,59001,mt,absarokee
9740,36605,al,mobile
9741,97498,or,yachats
9742,12920,ny,chateaugay
9743,1256,ma,savoy
9744,78963,tx,westpoint
9745,61614,il,peoria
9746,31764,ga,leslie
9747,23960,va,prospect
9748,27813,nc,blackcreek
9749,13472,ny,thendara
9750,71845,ar,lewisville
9751,84730,ut,glenwood
9752,48727,mi,clifford
9753,48737,mi,glennie
9754,35096,al,lincoln
9755,72833,ar,danville
9756,1376,ma,turnersfalls
9757,42088,ky,wingo
9758,21738,md,glenwood
9759,85747,az,tucson
9760,68023,ne,fortcalhoun
9761,55339,mn,hamburg
9762,73565,ok,ryan
9763,92129,ca,sandiego
9764,78121,tx,lavernia
9765,19526,pa,hamburg
9766,25537,wv,lesage
9767,41630,ky,garrett
9768,12928,ny,crownpoint
9769,52136,ia,cresco
9770,2360,ma,plymouth
9771,62010,il,bethalto
9772,24944,wv,greenbank
9773,32092,fl,saintaugustine
9774,48023,mi,fairhaven
9775,43340,oh,mountvictory
9776,58787,nd,tolley
9777,18517,pa,taylor
9778,63125,mo,saintlouis
9779,18036,pa,coopersburg
9780,65263,mo,madison
9781,3052,nh,litchfield
9782,33312,fl,fortlauderdale
9783,53936,wi,grandmarsh
9784,52595,ia,universitypark
9785,86004,az,flagstaff
9786,78751,tx,austin
9787,1262,ma,stockbridge
9788,3227,nh,centersandwich
9789,26267,wv,ellamore
9790,32664,fl,mcintosh
9791,91381,ca,stevensonranch
9792,13116,ny,minoa
9793,12585,ny,verbank
9794,77872,tx,northzulch
9795,91789,ca,walnut
9796,61440,il,industry
9797,11229,ny,brooklyn
9798,47240,in,greensburg
9799,70363,la,houma
9800,38558,tn,crossville
9801,95613,ca,coloma
9802,47922,in,brook
9803,73743,ok,hillsdale
9804,36374,al,skipperville
9805,60108,il,bloomingdale
9806,43342,oh,prospect
9807,92057,ca,oceanside
9808,68973,ne,roseland
9809,23867,va,jarratt
9810,87533,nm,espanola
9811,2831,ri,hope
9812,53711,wi,madison
9813,82833,wy,bighorn
9814,60089,il,buffalogrove
9815,73034,ok,edmond
9816,92258,ca,northpalmsprings
9817,48872,mi,perry
9818,65781,mo,willard
9819,30555,ga,mccaysville
9820,92285,ca,landers
9821,3240,nh,grafton
9822,16839,pa,grassflat
9823,87056,nm,stanley
9824,25312,wv,charleston
9825,17954,pa,minersville
9826,68057,ne,scribner
9827,32218,fl,jacksonville
9828,43115,oh,clarksburg
9829,55110,mn,saintpaul
9830,17365,pa,wellsville
9831,38473,tn,minorhill
9832,50558,ia,livermore
9833,46809,in,fortwayne
9834,7054,nj,parsippany
9835,65236,mo,brunswick
9836,90403,ca,santamonica
9837,17859,pa,orangeville
9838,91008,ca,duarte
9839,83624,id,grandview
9840,97703,or,bend
9841,46323,in,hammond
9842,13402,ny,madison
9843,27283,nc,julian
9844,78746,tx,austin
9845,13864,ny,willseyville
9846,16142,pa,newwilmington
9847,72112,ar,newport
9848,32258,fl,jacksonville
9849,24839,wv,hanover
9850,52411,ia,cedarrapids
9851,14820,ny,cameronmills
9852,50578,ia,ringsted
9853,65613,mo,bolivar
9854,30446,ga,newington
9855,12074,ny,galway
9856,71263,la,oakgrove
9857,32966,fl,verobeach
9858,98612,wa,cathlamet
9859,40374,ky,sharpsburg
9860,90211,ca,beverlyhills
9861,31719,ga,americus
9862,65739,mo,ridgedale
9863,76630,tx,bruceville
9864,88430,nm,naravisa
9865,4758,me,marshill
9866,89074,nv,henderson
9867,54904,wi,oshkosh
9868,43443,oh,luckey
9869,37128,tn,murfreesboro
9870,97882,or,umatilla
9871,48164,mi,newboston
9872,50624,ia,dike
9873,8087,nj,tuckerton
9874,63132,mo,saintlouis
9875,79534,tx,mccaulley
9876,45252,oh,cincinnati
9877,38556,tn,jamestown
9878,11770,ny,oceanbeach
9879,98320,wa,brinnon
9880,62242,il,evansville
9881,1378,ma,warwick
9882,35481,al,reform
9883,84631,ut,fillmore
9884,33158,fl,miami
9885,44903,oh,mansfield
9886,61270,il,morrison
9887,97239,or,portland
9888,49330,mi,kentcity
9889,78650,tx,mcdade
9890,95941,ca,forbestown
9891,48009,mi,birmingham
9892,93283,ca,weldon
9893,14092,ny,lewiston
9894,42462,ky,waverly
9895,14120,ny,northtonawanda
9896,50841,ia,corning
9897,72016,ar,bigelow
9898,4254,me,livermorefalls
9899,14871,ny,pinecity
9900,36317,al,clopton
9901,14738,ny,frewsburg
9902,2670,ma,westdennis
9903,66211,ks,leawood
9904,93280,ca,wasco
9905,61553,il,norris
9906,20879,md,gaithersburg
9907,43557,oh,stryker
9908,10958,ny,newhampton
9909,7204,nj,rosellepark
9910,47041,in,sunman
9911,45387,oh,yellowsprings
9912,95665,ca,pinegrove
9913,55959,mn,minnesotacity
9914,53119,wi,eagle
9915,14136,ny,silvercreek
9916,40514,ky,lexington
9917,7945,nj,mendham
9918,45318,oh,covington
9919,42167,ky,tompkinsville
9920,54548,wi,minocqua
9921,43772,oh,pleasantcity
9922,13207,ny,syracuse
9923,79381,tx,wilson
9924,66224,ks,overlandpark
9925,4984,me,temple
9926,94590,ca,vallejo
9927,40962,ky,manchester
9928,22815,va,broadway
9929,7644,nj,lodi
9930,93932,ca,lockwood
9931,23180,va,waterview
9932,49094,mi,unioncity
9933,7734,nj,keansburg
9934,78757,tx,austin
9935,28909,nc,warne
9936,91724,ca,covina
9937,98405,wa,tacoma
9938,74104,ok,tulsa
9939,37032,tn,cedarhill
9940,80207,co,denver
9941,24134,va,pearisburg
9942,37322,tn,decatur
9943,65580,mo,vichy
9944,74133,ok,tulsa
9945,79351,tx,odonnell
9946,66214,ks,overlandpark
9947,79902,tx,elpaso
9948,63462,mo,perry
9949,26283,wv,montrose
9950,64081,mo,leessummit
9951,13807,ny,milford
9952,73170,ok,oklahomacity
9953,75791,tx,whitehouse
9954,78619,tx,driftwood
9955,5353,vt,townshend
9956,1026,ma,cummington
9957,95614,ca,cool
9958,15958,pa,summerhill
9959,98092,wa,auburn
9960,85264,az,fortmcdowell
9961,15088,pa,westelizabeth
9962,20832,md,olney
9963,36744,al,greensboro
9964,41230,ky,louisa
9965,56544,mn,frazee
9966,48763,mi,tawascity
9967,72202,ar,littlerock
9968,95641,ca,isleton
9969,94536,ca,fremont
9970,85601,az,arivaca
9971,11385,ny,ridgewood
9972,49046,mi,delton
9973,76693,tx,wortham
9974,2889,ri,warwick
9975,30021,ga,clarkston
9976,47619,in,lynnville
9977,56101,mn,windom
9978,12453,ny,maldenonhudson
9979,39652,ms,magnolia
9980,90027,ca,losangeles
9981,27972,nc,salvo
9982,61334,il,lostant
9983,10989,ny,valleycottage
9984,94612,ca,oakland
9985,88008,nm,santateresa
9986,39601,ms,brookhaven
9987,92225,ca,blythe
9988,31324,ga,richmondhill
9989,14519,ny,ontario
9990,48723,mi,caro
9991,81140,co,lajara
9992,56501,mn,detroitlakes
9993,27954,nc,manteo
9994,14221,ny,buffalo
9995,97206,or,portland
9996,18974,pa,warminster
9997,17309,pa,brogue
9998,25239,wv,cottageville
9999,30453,ga,reidsville
10000,30457,ga,soperton
10001,54448,wi,marathon
10002,71073,la,sibley
10003,6424,ct,easthampton
10004,80833,co,rush
10005,67514,ks,arlington
10006,97365,or,newport
10007,21632,md,federalsburg
10008,95637,ca,guinda
10009,17974,pa,seltzer
10010,68031,ne,hooper
10011,95634,ca,georgetown
10012,26253,wv,beverly
10013,3235,nh,franklin
10014,63820,mo,anniston
10015,96796,hi,waimea
10016,84701,ut,richfield
10017,14533,ny,piffard
10018,44427,oh,kensington
10019,27959,nc,nagshead
10020,13605,ny,adams
10021,13630,ny,dekalbjunction
10022,20817,md,bethesda
10023,14033,ny,colden
10024,56450,mn,garrison
10025,62695,il,woodson
10026,7871,nj,sparta
10027,48323,mi,westbloomfield
10028,30434,ga,louisville
10029,64482,mo,rockport
10030,62671,il,newholland
10031,54629,wi,fountaincity
10032,11709,ny,bayville
10033,2468,ma,waban
10034,95060,ca,santacruz
10035,50071,ia,dows
10036,43613,oh,toledo
10037,17047,pa,loysville
10038,80482,co,winterpark
10039,84632,ut,fountaingreen
10040,60512,il,bristol
10041,43759,oh,morristown
10042,78057,tx,moore
10043,66548,ks,waterville
10044,60940,il,grantpark
10045,7059,nj,warren
10046,58051,nd,kindred
10047,1464,ma,shirley
10048,69210,ne,ainsworth
10049,31088,ga,warnerrobins
10050,55341,mn,hanover
10051,96719,hi,hawi
10052,74571,ok,talihina
10053,45862,oh,mendon
10054,98387,wa,spanaway
10055,70665,la,sulphur
10056,75062,tx,irving
10057,61530,il,eureka
10058,76225,tx,alvord
10059,46764,in,larwill
10060,7036,nj,linden
10061,15234,pa,pittsburgh
10062,17243,pa,orbisonia
10063,60091,il,wilmette
10064,23875,va,princegeorge
10065,28033,nc,crouse
10066,42215,ky,cerulean
10067,56017,mn,cleveland
10068,7746,nj,marlboro
10069,7039,nj,livingston
10070,98648,wa,stevenson
10071,74726,ok,bokchito
10072,98563,wa,montesano
10073,33914,fl,capecoral
10074,19149,pa,philadelphia
10075,64761,mo,leeton
10076,6416,ct,cromwell
10077,76351,tx,archercity
10078,32806,fl,orlando
10079,93427,ca,buellton
10080,21120,md,parkton
10081,33946,fl,placida
10082,13112,ny,memphis
10083,67004,ks,argonia
10084,15006,pa,bairdford
10085,96150,ca,southlaketahoe
10086,20120,va,centreville
10087,36088,al,tuskegeeinstitute
10088,54561,wi,starlake
10089,91711,ca,claremont
10090,25438,wv,ranson
10091,54858,wi,milltown
10092,28405,nc,wilmington
10093,72638,ar,greenforest
10094,97053,or,warren
10095,59443,mt,fortshaw
10096,13060,ny,elbridge
10097,43804,oh,baltic
10098,1843,ma,lawrence
10099,33841,fl,fortmeade
10100,62006,il,batchtown
10101,14869,ny,odessa
10102,75163,tx,trinidad
10103,4606,me,addison
10104,95324,ca,hilmar
10105,43003,oh,ashley
10106,6353,ct,montville
10107,5043,vt,eastthetford
10108,60463,il,palosheights
10109,4768,me,portage
10110,8828,nj,helmetta
10111,8020,nj,clarksboro
10112,24352,va,laurelfork
10113,67410,ks,abilene
10114,74731,ok,cartwright
10115,55750,mn,hoytlakes
10116,18052,pa,whitehall
10117,48412,mi,attica
10118,97013,or,canby
10119,14211,ny,buffalo
10120,74110,ok,tulsa
10121,73852,ok,mooreland
10122,56377,mn,sartell
10123,23831,va,chester
10124,87532,nm,espanola
10125,25266,wv,newton
10126,26447,wv,walkersville
10127,13646,ny,hammond
10128,59872,mt,superior
10129,85045,az,phoenix
10130,43964,oh,toronto
10131,34240,fl,sarasota
10132,16248,pa,rimersburg
10133,96815,hi,honolulu
10134,77378,tx,willis
10135,44056,oh,macedonia
10136,24104,va,huddleston
10137,80830,co,matheson
10138,47037,in,osgood
10139,30673,ga,washington
10140,46165,in,northsalem
10141,55760,mn,mcgregor
10142,46149,in,lizton
10143,30461,ga,statesboro
10144,62320,il,camppoint
10145,24534,va,clover
10146,72851,ar,newblaine
10147,4863,me,vinalhaven
10148,11941,ny,eastport
10149,1088,ma,westhatfield
10150,53551,wi,lakemills
10151,68355,ne,fallscity
10152,17878,pa,stillwater
10153,74349,ok,ketchum
10154,28433,nc,clarkton
10155,3256,nh,newhampton
10156,44505,oh,youngstown
10157,73463,ok,wilson
10158,19075,pa,oreland
10159,24326,va,elkcreek
10160,7866,nj,rockaway
10161,19031,pa,flourtown
10162,28747,nc,laketoxaway
10163,94567,ca,popevalley
10164,4097,me,northyarmouth
10165,53951,wi,northfreedom
10166,64487,mo,skidmore
10167,53147,wi,lakegeneva
10168,78154,tx,schertz
10169,13826,ny,ouaquaga
10170,12166,ny,sprakers
10171,22207,va,arlington
10172,45131,oh,higginsport
10173,29338,sc,fingerville
10174,13753,ny,delhi
10175,13624,ny,clayton
10176,90241,ca,downey
10177,55419,mn,minneapolis
10178,59026,mt,edgar
10179,14466,ny,hemlock
10180,49625,mi,copemish
10181,19971,de,rehobothbeach
10182,96020,ca,chester
10183,40119,ky,fallsofrough
10184,64763,mo,lowrycity
10185,55304,mn,andover
10186,94706,ca,albany
10187,45005,oh,franklin
10188,73018,ok,chickasha
10189,30185,ga,whitesburg
10190,47126,in,henryville
10191,71346,la,lecompte
10192,7711,nj,allenhurst
10193,48505,mi,flint
10194,14818,ny,burdett
10195,93256,ca,pixley
10196,47649,in,francisco
10197,15650,pa,latrobe
10198,51009,ia,calumet
10199,27405,nc,greensboro
10200,83814,id,coeurdalene
10201,54720,wi,altoona
10202,24083,va,daleville
10203,32180,fl,pierson
10204,84097,ut,orem
10205,37770,tn,lancing
10206,5261,vt,pownal
10207,49332,mi,mecosta
10208,13042,ny,cleveland
10209,95073,ca,soquel
10210,61274,il,osco
10211,12410,ny,bigindian
10212,6387,ct,wauregan
10213,44137,oh,mapleheights
10214,49341,mi,rockford
10215,40357,ky,northmiddletown
10216,87553,nm,penasco
10217,56473,mn,pillager
10218,74030,ok,drumright
10219,44217,oh,creston
10220,32826,fl,orlando
10221,30338,ga,atlanta
10222,34609,fl,springhill
10223,56529,mn,dilworth
10224,46340,in,hanna
10225,65534,mo,laquey
10226,34491,fl,summerfield
10227,94512,ca,birdslanding
10228,64658,mo,marceline
10229,65254,mo,glasgow
10230,7624,nj,closter
10231,20169,va,haymarket
10232,69355,ne,melbeta
10233,77514,tx,anahuac
10234,35555,al,fayette
10235,76513,tx,belton
10236,75831,tx,buffalo
10237,3103,nh,manchester
10238,12480,ny,shandaken
10239,54555,wi,phillips
10240,37067,tn,franklin
10241,38356,tn,medon
10242,95131,ca,sanjose
10243,43360,oh,zanesfield
10244,56511,mn,audubon
10245,44878,oh,shiloh
10246,63665,mo,redford
10247,91210,ca,glendale
10248,83552,id,stites
10249,13315,ny,burlingtonflats
10250,33954,fl,portcharlotte
10251,45381,oh,westalexandria
10252,7438,nj,oakridge
10253,78883,tx,tarpley
10254,12304,ny,schenectady
10255,61802,il,urbana
10256,72823,ar,atkins
10257,8840,nj,metuchen
10258,45002,oh,cleves
10259,77099,tx,houston
10260,82801,wy,sheridan
10261,70356,la,gibson
10262,14012,ny,barker
10263,40165,ky,shepherdsville
10264,78948,tx,lincoln
10265,50128,ia,jamaica
10266,2110,ma,boston
10267,84735,ut,hatch
10268,29607,sc,greenville
10269,60661,il,chicago
10270,27965,nc,poplarbranch
10271,60938,il,gilman
10272,76244,tx,keller
10273,83340,id,ketchum
10274,74760,ok,spencerville
10275,28301,nc,fayetteville
10276,91750,ca,laverne
10277,91104,ca,pasadena
10278,65727,mo,polk
10279,92378,ca,rimforest
10280,62951,il,johnstoncity
10281,35803,al,huntsville
10282,97911,or,juntura
10283,58497,nd,ypsilanti
10284,54601,wi,lacrosse
10285,60559,il,westmont
10286,67741,ks,kanorado
10287,7605,nj,leonia
10288,12969,ny,owlshead
10289,22567,va,unionville
10290,28463,nc,taborcity
10291,1983,ma,topsfield
10292,61264,il,milan
10293,50208,ia,newton
10294,10986,ny,tomkinscove
10295,45786,oh,waterford
10296,53085,wi,sheboyganfalls
10297,13660,ny,madrid
10298,32526,fl,pensacola
10299,28318,nc,autryville
10300,55947,mn,lacrescent
10301,53538,wi,fortatkinson
10302,26335,wv,burnsville
10303,68454,ne,unadilla
10304,21704,md,frederick
10305,8611,nj,trenton
10306,7462,nj,vernon
10307,80911,co,coloradosprings
10308,85322,az,arlington
10309,60532,il,lisle
10310,28403,nc,wilmington
10311,99146,wa,laurier
10312,45013,oh,hamilton
10313,2135,ma,brighton
10314,11961,ny,ridge
10315,25313,wv,charleston
10316,11763,ny,medford
10317,15845,pa,johnsonburg
10318,18053,pa,germansville
10319,35179,al,vinemont
10320,82834,wy,buffalo
10321,71044,la,ida
10322,99361,wa,waitsburg
10323,51022,ia,granville
10324,30134,ga,douglasville
10325,21659,md,rhodesdale
10326,23188,va,williamsburg
10327,36608,al,mobile
10328,10523,ny,elmsford
10329,83423,id,dubois
10330,93653,ca,raymond
10331,68729,ne,creighton
10332,33840,fl,eatonpark
10333,22026,va,dumfries
10334,79508,tx,buffalogap
10335,78213,tx,sanantonio
10336,6016,ct,broadbrook
10337,63072,mo,robertsville
10338,91803,ca,alhambra
10339,14551,ny,sodus
10340,2343,ma,holbrook
10341,65062,mo,mountsterling
10342,78215,tx,sanantonio
10343,52306,ia,mechanicsville
10344,62567,il,stonington
10345,15376,pa,westalexander
10346,76821,tx,ballinger
10347,51632,ia,clarinda
10348,60119,il,elburn
10349,41098,ky,worthville
10350,42328,ky,centertown
10351,72842,ar,havana
10352,28579,nc,smyrna
10353,58577,nd,washburn
10354,38925,ms,duckhill
10355,97378,or,sheridan
10356,35504,al,jasper
10357,55438,mn,minneapolis
10358,80305,co,boulder
10359,95358,ca,modesto
10360,70578,la,rayne
10361,83324,id,dietrich
10362,83536,id,kamiah
10363,72113,ar,maumelle
10364,4765,me,patten
10365,95669,ca,plymouth
10366,6883,ct,weston
10367,34741,fl,kissimmee
10368,35091,al,kimberly
10369,95629,ca,fiddletown
10370,15722,pa,carrolltown
10371,48758,mi,richville
10372,3237,nh,gilmanton
10373,78947,tx,lexington
10374,2554,ma,nantucket
10375,16847,pa,kylertown
10376,64443,mo,easton
10377,5149,vt,ludlow
10378,98006,wa,bellevue
10379,85935,az,pinetop
10380,83612,id,council
10381,33578,fl,riverview
10382,26263,wv,dryfork
10383,30721,ga,dalton
10384,35186,al,wilsonville
10385,52345,ia,urbana
10386,49881,mi,sagola
10387,36742,al,gallion
10388,93004,ca,ventura
10389,93637,ca,madera
10390,2713,ma,cuttyhunk
10391,81149,co,saguache
10392,26339,wv,centerpoint
10393,96783,hi,pepeekeo
10394,97824,or,cove
10395,33308,fl,fortlauderdale
10396,95215,ca,stockton
10397,47857,in,knightsville
10398,92630,ca,lakeforest
10399,21629,md,denton
10400,44614,oh,canalfulton
10401,61721,il,armington
10402,27053,nc,westfield
10403,95709,ca,camino
10404,51553,ia,minden
10405,54401,wi,wausau
10406,62338,il,fowler
10407,74845,ok,hanna
10408,70084,la,reserve
10409,16827,pa,boalsburg
10410,59802,mt,missoula
10411,57730,sd,custer
10412,27406,nc,greensboro
10413,21528,md,eckhartmines
10414,87402,nm,farmington
10415,13334,ny,eaton
10416,47725,in,evansville
10417,32764,fl,osteen
10418,82639,wy,kaycee
10419,1521,ma,holland
10420,61065,il,poplargrove
10421,12010,ny,amsterdam
10422,66967,ks,smithcenter
10423,8527,nj,jackson
10424,92128,ca,sandiego
10425,77320,tx,huntsville
10426,62001,il,alhambra
10427,52210,ia,brandon
10428,80421,co,bailey
10429,77533,tx,daisetta
10430,56274,mn,norcross
10431,29605,sc,greenville
10432,2812,ri,carolina
10433,62469,il,trilla
10434,26032,wv,bethany
10435,81144,co,montevista
10436,18232,pa,lansford
10437,48734,mi,frankenmuth
10438,8869,nj,raritan
10439,74849,ok,konawa
10440,36083,al,tuskegee
10441,48206,mi,detroit
10442,34286,fl,northport
10443,76449,tx,graford
10444,74948,ok,muldrow
10445,95603,ca,auburn
10446,22903,va,charlottesville
10447,77657,tx,lumberton
10448,65722,mo,phillipsburg
10449,59864,mt,ronan
10450,71602,ar,whitehall
10451,47918,in,attica
10452,12469,ny,prestonhollow
10453,54872,wi,siren
10454,33471,fl,moorehaven
10455,92243,ca,elcentro
10456,90265,ca,malibu
10457,92831,ca,fullerton
10458,4625,me,cranberryisles
10459,20743,md,capitolheights
10460,34215,fl,cortez
10461,80030,co,westminster
10462,43324,oh,huntsville
10463,44432,oh,lisbon
10464,78416,tx,corpuschristi
10465,34228,fl,longboatkey
10466,74852,ok,macomb
10467,3894,nh,wolfeboro
10468,13353,ny,hoffmeister
10469,80809,co,cascade
10470,98813,wa,bridgeport
10471,97624,or,chiloquin
10472,21851,md,pocomokecity
10473,74331,ok,afton
10474,2646,ma,harwichport
10475,77802,tx,bryan
10476,79511,tx,coahoma
10477,4605,me,ellsworth
10478,84782,ut,veyo
10479,18828,pa,lawton
10480,54481,wi,stevenspoint
10481,62693,il,williamsville
10482,42368,ky,reynoldsstation
10483,66846,ks,councilgrove
10484,38047,tn,lenox
10485,63352,mo,laddonia
10486,50516,ia,badger
10487,32405,fl,panamacity
10488,91350,ca,santaclarita
10489,66436,ks,holton
10490,98367,wa,portorchard
10491,38233,tn,kenton
10492,8041,nj,jobstown
10493,17094,pa,thompsontown
10494,16828,pa,centrehall
10495,14904,ny,elmira
10496,20137,va,broadrun
10497,75672,tx,marshall
10498,50438,ia,garner
10499,3031,nh,amherst
10500,46366,in,northjudson
10501,83860,id,sagle
10502,78655,tx,martindale
10503,43721,oh,brownsville
10504,18332,pa,henryville
10505,63044,mo,bridgeton
10506,13367,ny,lowville
10507,62363,il,pittsfield
10508,23064,va,grimstead
10509,41660,ky,teaberry
10510,4740,me,easton
10511,13843,ny,southnewberlin
10512,24148,va,ridgeway
10513,50154,ia,mccallsburg
10514,2827,ri,greene
10515,64080,mo,pleasanthill
10516,97221,or,portland
10517,70791,la,zachary
10518,95658,ca,newcastle
10519,46035,in,colfax
10520,28546,nc,jacksonville
10521,23437,va,suffolk
10522,33859,fl,lakewales
10523,47950,in,idaville
10524,85929,az,lakeside
10525,48912,mi,lansing
10526,72546,ar,ida
10527,2564,ma,siasconset
10528,78574,tx,mission
10529,95401,ca,santarosa
10530,50261,ia,vanmeter
10531,77444,tx,guy
10532,28090,nc,lawndale
10533,98394,wa,vaughn
10534,56155,mn,lismore
10535,30107,ga,ballground
10536,11428,ny,queensvillage
10537,5874,vt,westfield
10538,90605,ca,whittier
10539,49506,mi,grandrapids
10540,65710,mo,morrisville
10541,51646,ia,newmarket
10542,15419,pa,california
10543,26575,wv,hundred
10544,74342,ok,eucha
10545,33785,fl,indianrocksbeach
10546,34432,fl,dunnellon
10547,28435,nc,currie
10548,2538,ma,eastwareham
10549,92363,ca,needles
10550,41465,ky,salyersville
10551,28716,nc,canton
10552,6070,ct,simsbury
10553,70563,la,newiberia
10554,3842,nh,hampton
10555,35205,al,birmingham
10556,17057,pa,middletown
10557,49503,mi,grandrapids
10558,14550,ny,silversprings
10559,55437,mn,minneapolis
10560,73099,ok,yukon
10561,77865,tx,marquez
10562,97233,or,portland
10563,87571,nm,taos
10564,56176,mn,trimont
10565,84015,ut,clearfield
10566,2651,ma,northeastham
10567,20012,dc,washington
10568,14586,ny,westhenrietta
10569,63845,mo,eastprairie
10570,4041,me,hiram
10571,73160,ok,oklahomacity
10572,79012,tx,bushland
10573,11762,ny,massapequapark
10574,31707,ga,albany
10575,77040,tx,houston
